county,date,other,delta,omicron,epsilon,alpha,iota,gamma,zeta,mu,beta
Madera,2022-04-29,1,0,1,0,0,0,0,0,0,0
Marin,2021-12-01,0,2,0,0,0,0,0,0,0,0
Marin,2021-12-02,0,4,0,0,0,0,0,0,0,0
Marin,2021-12-03,0,3,0,0,0,0,0,0,0,0
Marin,2021-12-04,0,10,0,0,0,0,0,0,0,0
Marin,2021-12-06,0,2,0,0,0,0,0,0,0,0
Marin,2021-12-07,0,5,0,0,0,0,0,0,0,0
Marin,2021-12-08,0,3,0,0,0,0,0,0,0,0
Marin,2021-12-09,1,6,1,0,0,0,0,0,0,0
Marin,2021-12-10,1,5,0,0,0,0,0,0,0,0
Marin,2021-12-11,1,1,0,0,0,0,0,0,0,0
Marin,2021-12-13,0,1,1,0,0,0,0,0,0,0
Marin,2021-12-14,1,4,4,0,0,0,0,0,0,0
Marin,2021-12-15,0,0,1,0,0,0,0,0,0,0
Marin,2021-12-16,0,0,1,0,0,0,0,0,0,0
Marin,2021-12-17,0,1,0,0,0,0,0,0,0,0
Marin,2021-12-18,0,2,1,0,0,0,0,0,0,0
Marin,2021-12-20,1,0,1,0,0,0,0,0,0,0
Marin,2021-12-21,0,1,1,0,0,0,0,0,0,0
Marin,2021-12-22,1,1,10,0,0,0,0,0,0,0
Marin,2021-12-23,0,1,1,0,0,0,0,0,0,0
Marin,2021-12-26,0,0,2,0,0,0,0,0,0,0
Marin,2021-12-27,1,0,4,0,0,0,0,0,0,0
Marin,2021-12-28,1,0,5,0,0,0,0,0,0,0
Marin,2021-12-29,0,1,0,0,0,0,0,0,0,0
Marin,2021-12-31,0,0,7,0,0,0,0,0,0,0
Marin,2022-01-02,1,0,3,0,0,0,0,0,0,0
Marin,2022-01-03,1,2,1,0,0,0,0,0,0,0
Marin,2022-01-04,2,0,1,0,0,0,0,0,0,0
Marin,2022-01-05,0,0,2,0,0,0,0,0,0,0
Marin,2022-01-06,0,0,4,1,0,0,0,0,0,0
Marin,2022-01-07,0,1,0,0,0,0,0,0,0,0
Marin,2022-01-08,0,1,0,0,0,0,0,0,0,0
Marin,2022-01-10,1,0,3,0,0,0,0,0,0,0
Marin,2022-01-11,1,0,2,0,0,0,0,0,0,0
Marin,2022-01-13,0,0,8,0,0,0,0,0,0,0
Marin,2022-01-14,0,0,1,1,0,0,0,0,0,0
Marin,2022-01-15,0,0,2,0,0,0,0,0,0,0
Marin,2022-01-16,1,0,1,0,0,0,0,0,0,0
Marin,2022-01-18,1,0,3,0,0,0,0,0,0,0
Marin,2022-01-19,0,0,1,0,0,0,0,0,0,0
Marin,2022-01-20,1,0,2,0,0,0,0,0,0,0
Marin,2022-01-21,4,1,5,0,0,0,0,0,0,0
Marin,2022-01-22,0,0,3,0,0,0,0,0,0,0
Marin,2022-01-23,0,1,2,0,0,0,0,0,0,0
Marin,2022-01-26,2,0,0,0,0,0,0,0,0,0
Marin,2022-01-27,0,0,11,0,0,0,0,0,0,0
Marin,2022-01-28,1,0,6,0,0,0,0,0,0,0
Marin,2022-01-29,0,0,1,0,0,0,0,0,0,0
Marin,2022-01-30,0,0,1,0,0,0,0,0,0,0
Marin,2022-01-31,1,0,8,0,0,0,0,0,0,0
Marin,2022-02-01,2,1,6,0,0,0,0,0,0,0
Marin,2022-02-02,0,0,8,0,0,0,0,0,0,0
Marin,2022-02-03,1,0,3,0,0,0,0,0,0,0
Marin,2022-02-04,0,0,1,0,0,0,0,0,0,0
Marin,2022-02-05,0,0,4,0,0,0,0,0,0,0
Marin,2022-02-06,0,0,2,0,0,0,0,0,0,0
Marin,2022-02-07,0,1,8,0,0,0,0,0,0,0
Marin,2022-02-08,2,0,11,0,0,0,0,0,0,0
Marin,2022-02-09,0,0,4,0,0,0,0,0,0,0
Marin,2022-02-10,1,0,0,0,0,0,0,0,0,0
Marin,2022-02-11,0,0,11,0,0,0,0,0,0,0
Marin,2022-02-12,1,0,3,0,0,0,0,0,0,0
Marin,2022-02-14,1,0,1,0,0,0,0,0,0,0
Marin,2022-02-15,1,0,2,0,0,0,0,0,0,0
Marin,2022-02-16,0,0,2,0,0,0,0,0,0,0
Marin,2022-02-17,0,0,3,0,0,0,0,0,0,0
Marin,2022-02-18,0,0,3,0,0,0,0,0,0,0
Marin,2022-02-21,0,0,1,0,0,0,0,0,0,0
Marin,2022-02-22,0,0,3,0,0,0,0,0,0,0
Marin,2022-02-23,0,0,1,0,0,0,0,0,0,0
Marin,2022-02-24,1,0,0,0,0,0,0,0,0,0
Marin,2022-02-25,0,0,2,0,0,0,0,0,0,0
Marin,2022-02-26,0,0,2,0,0,0,0,0,0,0
Marin,2022-02-28,1,0,3,0,0,0,0,0,0,0
Marin,2022-03-01,1,0,3,0,0,0,0,0,0,0
Marin,2022-03-03,0,0,2,0,0,0,0,0,0,0
Marin,2022-03-05,0,0,1,0,0,0,0,0,0,0
Marin,2022-03-06,0,0,1,0,0,0,0,0,0,0
Marin,2022-03-08,0,0,1,0,0,0,0,0,0,0
Marin,2022-03-09,1,0,2,0,0,0,0,0,0,0
Marin,2022-03-10,0,0,1,0,0,0,0,0,0,0
Marin,2022-03-12,0,0,3,0,0,0,0,0,0,0
Marin,2022-03-13,0,0,1,0,0,0,0,0,0,0
Marin,2022-03-15,1,0,1,0,0,0,0,0,0,0
Marin,2022-03-16,2,0,1,0,0,0,0,0,0,0
Marin,2022-03-17,0,0,2,0,0,0,0,0,0,0
Marin,2022-03-18,1,0,1,0,0,0,0,0,0,0
Marin,2022-03-19,0,0,3,0,0,0,0,0,0,0
Marin,2022-03-20,0,0,2,0,0,0,0,0,0,0
Marin,2022-03-21,0,0,2,0,0,0,0,0,0,0
Marin,2022-03-22,0,0,3,0,0,0,0,0,0,0
Marin,2022-03-23,0,0,3,0,0,0,0,0,0,0
Marin,2022-03-24,1,0,0,0,0,0,0,0,0,0
Marin,2022-03-26,0,0,2,0,0,0,0,0,0,0
Marin,2022-03-28,1,0,6,0,0,0,0,0,0,0
Marin,2022-04-01,0,0,1,0,0,0,0,0,0,0
Marin,2022-04-02,0,0,3,0,0,0,0,0,0,0
Marin,2022-04-04,0,0,2,0,0,0,0,0,0,0
Marin,2022-04-05,0,0,3,0,0,0,0,0,0,0
Marin,2022-04-06,0,0,3,0,0,0,0,0,0,0
Marin,2022-04-08,0,0,1,0,0,0,0,0,0,0
Marin,2022-04-11,2,0,2,0,0,0,0,0,0,0
Marin,2022-04-12,1,0,0,0,0,0,0,0,0,0
Marin,2022-04-13,1,0,2,0,0,0,0,0,0,0
Marin,2022-04-14,0,0,1,0,0,0,0,0,0,0
Marin,2022-04-15,0,0,2,0,0,0,0,0,0,0
Marin,2022-04-16,0,0,4,0,0,0,0,0,0,0
Marin,2022-04-17,0,0,1,0,0,0,0,0,0,0
Marin,2022-04-18,0,0,1,0,0,0,0,0,0,0
Marin,2022-04-20,1,0,1,0,0,0,0,0,0,0
Marin,2022-04-21,0,0,1,0,0,0,0,0,0,0
Marin,2022-04-22,1,0,0,0,0,0,0,0,0,0
Marin,2022-04-25,1,0,0,0,0,0,0,0,0,0
Marin,2022-04-27,2,0,0,0,0,0,0,0,0,0
Marin,2022-04-28,2,0,0,0,0,0,0,0,0,0
Mariposa,2021-12-01,0,1,0,0,0,0,0,0,0,0
Mariposa,2021-12-03,0,3,0,0,0,0,0,0,0,0
Mariposa,2021-12-04,0,1,0,0,0,0,0,0,0,0
Mariposa,2021-12-05,0,1,0,0,0,0,0,0,0,0
Mariposa,2021-12-07,0,1,0,0,0,0,0,0,0,0
Mariposa,2021-12-08,1,0,0,0,0,0,0,0,0,0
Mariposa,2021-12-09,0,2,0,0,0,0,0,0,0,0
Mariposa,2021-12-11,0,1,0,0,0,0,0,0,0,0
Mariposa,2021-12-14,0,1,0,0,0,0,0,0,0,0
Mariposa,2021-12-17,0,1,0,0,0,0,0,0,0,0
Mariposa,2021-12-18,0,1,0,0,0,0,0,0,0,0
Mariposa,2021-12-22,1,0,0,0,0,0,0,0,0,0
Mariposa,2021-12-23,0,2,1,0,0,0,0,0,0,0
Mariposa,2021-12-26,1,0,0,0,0,0,0,0,0,0
Mariposa,2022-01-03,0,2,1,0,0,0,0,0,0,0
Mariposa,2022-01-04,0,0,2,0,0,0,0,0,0,0
Mariposa,2022-01-05,1,0,0,0,0,0,0,0,0,0
Mariposa,2022-01-06,0,0,2,0,0,0,0,0,0,0
Mariposa,2022-01-08,0,1,0,0,0,0,0,0,0,0
Mariposa,2022-01-11,0,1,0,0,0,0,0,0,0,0
Mariposa,2022-01-12,3,0,0,0,0,0,0,0,0,0
Mariposa,2022-01-21,1,0,1,0,0,0,0,0,0,0
Mariposa,2022-01-24,1,0,0,0,0,0,0,0,0,0
Mariposa,2022-01-25,0,0,3,0,0,0,0,0,0,0
Mariposa,2022-01-26,0,0,1,0,0,0,0,0,0,0
Mariposa,2022-01-28,0,0,2,0,0,0,0,0,0,0
Mariposa,2022-01-29,0,0,1,0,0,0,0,0,0,0
Mariposa,2022-01-31,0,0,1,0,0,0,0,0,0,0
Mariposa,2022-02-01,0,0,5,0,0,0,0,0,0,0
Mariposa,2022-02-09,0,0,2,0,0,0,0,0,0,0
Mariposa,2022-02-10,0,0,1,0,0,0,0,0,0,0
Mariposa,2022-02-16,0,0,2,0,0,0,0,0,0,0
Mariposa,2022-02-17,0,0,1,0,0,0,0,0,0,0
Mariposa,2022-02-18,0,0,3,0,0,0,0,0,0,0
Mariposa,2022-02-22,0,0,3,0,0,0,0,0,0,0
Mariposa,2022-02-23,0,0,1,0,0,0,0,0,0,0
Mariposa,2022-02-24,0,0,3,0,0,0,0,0,0,0
Mariposa,2022-02-25,0,0,5,0,0,0,0,0,0,0
Mariposa,2022-02-26,0,0,2,0,0,0,0,0,0,0
Mariposa,2022-02-28,0,0,1,0,0,0,0,0,0,0
Mariposa,2022-03-01,0,0,4,0,0,0,0,0,0,0
Mariposa,2022-03-03,0,0,1,0,0,0,0,0,0,0
Mariposa,2022-03-04,0,0,1,0,0,0,0,0,0,0
Mariposa,2022-03-05,0,0,1,0,0,0,0,0,0,0
Mariposa,2022-03-15,0,0,1,0,0,0,0,0,0,0
Mariposa,2022-03-17,0,0,1,0,0,0,0,0,0,0
Mariposa,2022-03-22,0,0,1,0,0,0,0,0,0,0
Mariposa,2022-04-11,0,0,1,0,0,0,0,0,0,0
Mariposa,2022-04-16,1,0,0,0,0,0,0,0,0,0
Mendocino,2021-12-01,0,15,0,0,0,0,0,0,0,0
Mendocino,2021-12-02,0,5,0,0,0,0,0,0,0,0
Mendocino,2021-12-03,0,3,0,0,0,0,0,0,0,0
Mendocino,2021-12-04,0,3,0,0,0,0,0,0,0,0
Mendocino,2021-12-05,0,2,0,0,0,0,0,0,0,0
Mendocino,2021-12-06,2,7,0,0,0,0,0,0,0,0
Mendocino,2021-12-07,0,7,0,0,0,0,0,0,0,0
Mendocino,2021-12-08,1,7,0,0,0,0,0,0,0,0
Mendocino,2021-12-09,0,5,0,0,0,0,0,0,0,0
Mendocino,2021-12-10,0,3,0,0,0,0,0,0,0,0
Mendocino,2021-12-11,1,7,0,0,0,0,0,0,0,0
Mendocino,2021-12-12,0,1,0,0,0,0,0,0,0,0
Mendocino,2021-12-13,0,4,1,0,0,0,0,0,0,0
Mendocino,2021-12-14,0,2,1,0,0,0,0,0,0,0
Mendocino,2021-12-17,0,1,0,0,0,0,0,0,0,0
Mendocino,2021-12-18,0,2,0,0,0,0,0,0,0,0
Mendocino,2021-12-19,0,1,0,0,0,0,0,0,0,0
Mendocino,2021-12-20,0,1,0,0,0,0,0,0,0,0
Mendocino,2021-12-22,0,2,1,0,0,0,0,0,0,0
Mendocino,2021-12-26,0,0,1,0,0,0,0,0,0,0
Mendocino,2021-12-30,1,0,6,0,0,0,0,0,0,0
Mendocino,2022-01-03,0,1,2,0,0,0,0,0,0,0
Mendocino,2022-01-04,0,1,1,0,0,0,0,0,0,0
Mendocino,2022-01-05,1,1,1,0,0,0,0,0,0,0
Mendocino,2022-01-06,1,0,0,0,0,0,0,0,0,0
Mendocino,2022-01-07,2,0,0,0,0,0,0,0,0,0
Mendocino,2022-01-08,1,0,1,0,0,0,0,0,0,0
Mendocino,2022-01-09,1,0,1,0,0,0,0,0,0,0
Mendocino,2022-01-10,2,1,1,0,0,0,0,0,0,0
Mendocino,2022-01-11,2,0,0,0,0,0,0,0,0,0
Mendocino,2022-01-12,0,1,0,0,0,0,0,0,0,0
Mendocino,2022-01-13,2,1,0,0,1,0,0,0,0,0
Mendocino,2022-01-16,0,0,1,0,0,0,0,0,0,0
Mendocino,2022-01-17,0,1,1,0,0,0,0,0,0,0
Mendocino,2022-01-18,1,0,1,0,0,0,0,0,0,0
Mendocino,2022-01-19,0,2,0,0,0,0,0,0,0,0
Mendocino,2022-01-20,1,0,0,0,0,0,0,0,0,0
Mendocino,2022-01-21,1,0,0,1,0,0,0,0,0,0
Mendocino,2022-01-24,0,0,1,0,0,0,0,0,0,0
Mendocino,2022-01-26,0,0,1,0,0,0,0,0,0,0
Mendocino,2022-01-28,0,0,1,0,0,0,0,0,0,0
Mendocino,2022-01-29,0,0,1,0,0,0,0,0,0,0
Mendocino,2022-01-31,3,0,18,0,0,0,0,0,0,0
Mendocino,2022-02-01,0,0,22,0,0,0,0,0,0,0
Mendocino,2022-02-02,0,0,4,0,1,0,0,0,0,0
Mendocino,2022-02-03,3,0,3,0,1,0,0,0,0,0
Mendocino,2022-02-04,0,0,1,0,0,0,0,0,0,0
Mendocino,2022-02-05,0,1,4,0,0,0,0,0,0,0
Mendocino,2022-02-06,1,0,3,0,0,0,0,0,0,0
Mendocino,2022-02-07,1,0,9,1,0,0,0,0,0,0
Mendocino,2022-02-08,1,0,2,0,0,0,0,0,0,0
Mendocino,2022-02-09,2,0,6,0,0,0,0,0,0,0
Mendocino,2022-02-10,0,0,12,0,0,0,0,0,0,0
Mendocino,2022-02-11,0,0,2,0,0,0,0,0,0,0
Mendocino,2022-02-12,2,0,7,0,0,0,0,0,0,0
Mendocino,2022-02-14,4,1,7,0,0,0,0,0,0,0
Mendocino,2022-02-15,0,0,4,0,0,0,0,0,0,0
Mendocino,2022-02-16,2,0,5,0,0,0,0,0,0,0
Mendocino,2022-02-17,1,0,7,0,0,0,0,0,0,0
Mendocino,2022-02-18,0,0,3,0,0,0,0,0,0,0
Mendocino,2022-02-19,0,0,1,0,0,0,0,0,0,0
Mendocino,2022-02-20,0,0,2,0,0,0,0,0,0,0
Mendocino,2022-02-21,1,0,0,0,0,0,0,0,0,0
Mendocino,2022-02-22,1,0,12,0,0,0,0,0,0,0
Mendocino,2022-02-23,2,0,0,0,0,0,0,0,0,0
Mendocino,2022-02-24,0,0,4,0,0,0,0,0,0,0
Mendocino,2022-02-25,0,0,1,0,0,0,0,0,0,0
Mendocino,2022-02-28,0,0,4,0,0,0,0,0,0,0
Mendocino,2022-03-01,0,0,3,0,0,0,0,0,0,0
Mendocino,2022-03-02,0,0,1,0,0,0,0,0,0,0
Mendocino,2022-03-03,0,0,6,0,0,0,0,0,0,0
Mendocino,2022-03-08,0,0,1,0,0,0,0,0,0,0
Mendocino,2022-03-09,0,0,1,0,0,0,0,0,0,0
Mendocino,2022-03-10,0,0,4,0,0,0,0,0,0,0
Mendocino,2022-03-12,0,0,1,0,0,0,0,0,0,0
Mendocino,2022-03-14,0,0,1,0,0,0,0,0,0,0
Mendocino,2022-03-15,0,0,1,0,0,0,0,0,0,0
Mendocino,2022-03-16,0,0,2,0,0,0,0,0,0,0
Mendocino,2022-03-17,1,0,1,0,0,0,0,0,0,0
Mendocino,2022-03-22,0,0,1,0,0,0,0,0,0,0
Mendocino,2022-03-23,0,0,1,0,0,0,0,0,0,0
Mendocino,2022-04-11,0,0,1,0,0,0,0,0,0,0
Mendocino,2022-04-15,0,0,1,0,0,0,0,0,0,0
Mendocino,2022-04-18,0,0,1,0,0,0,0,0,0,0
Mendocino,2022-04-22,1,0,0,0,0,0,0,0,0,0
Merced,2021-12-01,0,6,0,0,0,0,0,0,0,0
Merced,2021-12-02,1,6,0,0,0,0,0,0,0,0
Merced,2021-12-03,1,2,0,0,0,0,0,0,0,0
Merced,2021-12-05,0,2,0,0,0,0,0,0,0,0
Merced,2021-12-06,4,18,0,0,0,0,0,0,0,0
Merced,2021-12-07,1,17,0,0,0,0,0,0,0,0
Merced,2021-12-08,0,6,0,0,0,0,0,0,0,0
Merced,2021-12-09,0,4,0,0,0,0,0,0,0,0
Merced,2021-12-10,0,14,0,0,0,0,0,0,0,0
Merced,2021-12-11,0,2,0,0,0,0,0,0,0,0
Merced,2021-12-13,0,15,0,0,0,0,0,0,0,0
Merced,2021-12-14,0,4,0,0,0,0,0,0,0,0
Merced,2021-12-15,0,2,0,0,0,0,0,0,0,0
Merced,2021-12-16,0,3,1,0,0,0,0,0,0,0
Merced,2021-12-17,0,4,5,0,0,0,0,0,0,0
Merced,2021-12-19,0,2,0,0,0,0,0,0,0,0
Merced,2021-12-20,1,9,7,0,0,0,0,0,0,0
Merced,2021-12-21,0,1,2,0,0,0,0,0,0,0
Merced,2021-12-22,0,6,5,0,0,0,0,0,0,0
Merced,2021-12-23,0,5,9,0,0,0,0,0,0,0
Merced,2021-12-27,1,6,3,1,0,0,0,0,0,0
Merced,2021-12-28,2,2,2,0,0,0,0,0,0,0
Merced,2021-12-29,2,0,8,0,0,0,0,0,0,0
Merced,2021-12-30,0,4,6,0,0,0,0,0,0,0
Merced,2021-12-31,0,1,0,0,0,0,0,0,0,0
Merced,2022-01-03,2,1,8,0,0,0,0,0,0,0
Merced,2022-01-04,0,0,2,0,0,0,0,0,0,0
Merced,2022-01-05,3,0,1,2,0,0,0,0,0,0
Merced,2022-01-06,1,0,3,1,0,0,0,0,0,0
Merced,2022-01-07,3,0,11,0,0,0,0,0,0,0
Merced,2022-01-10,3,1,4,0,1,0,0,0,0,0
Merced,2022-01-11,2,0,14,0,0,0,0,0,0,0
Merced,2022-01-12,7,2,1,1,0,0,0,0,0,0
Merced,2022-01-13,2,0,1,0,0,0,0,0,0,0
Merced,2022-01-14,2,2,2,1,0,0,0,0,0,0
Merced,2022-01-16,0,0,2,0,0,0,0,0,0,0
Merced,2022-01-17,3,0,2,0,0,0,0,0,0,0
Merced,2022-01-18,5,2,7,0,1,0,0,0,0,0
Merced,2022-01-19,5,2,0,1,0,0,0,0,1,0
Merced,2022-01-20,2,1,4,0,0,0,0,0,0,0
Merced,2022-01-21,2,0,12,0,0,0,0,0,0,0
Merced,2022-01-23,0,0,1,0,0,0,0,0,0,0
Merced,2022-01-24,3,0,4,0,0,0,0,0,0,0
Merced,2022-01-25,3,0,8,0,0,0,0,0,0,0
Merced,2022-01-26,1,1,5,0,0,0,0,0,0,0
Merced,2022-01-27,2,1,9,0,0,0,0,0,0,0
Merced,2022-01-28,4,1,37,1,0,0,0,0,0,0
Merced,2022-01-30,0,0,2,0,0,0,0,0,0,0
Merced,2022-01-31,6,0,76,0,0,0,0,0,0,0
Merced,2022-02-01,1,0,48,0,0,0,0,0,0,0
Merced,2022-02-02,3,0,5,0,0,0,0,0,0,0
Merced,2022-02-03,14,0,26,0,0,0,0,0,0,0
Merced,2022-02-04,1,0,12,0,0,0,0,0,0,0
Merced,2022-02-05,1,0,6,0,0,0,0,0,0,0
Merced,2022-02-06,0,0,9,0,0,0,0,0,0,0
Merced,2022-02-07,4,0,28,0,0,0,0,0,0,0
Merced,2022-02-08,1,0,15,0,0,0,0,0,0,0
Merced,2022-02-09,0,0,19,0,0,0,0,0,0,0
Merced,2022-02-10,3,0,22,0,0,0,0,0,0,0
Merced,2022-02-11,3,0,24,0,0,0,0,0,0,0
Merced,2022-02-12,0,0,14,0,0,0,0,0,0,0
Merced,2022-02-13,0,0,12,0,0,0,0,0,0,0
Merced,2022-02-14,3,0,45,0,0,0,0,0,0,0
Merced,2022-02-15,2,0,24,0,0,0,0,0,0,0
Merced,2022-02-16,2,0,19,0,0,0,0,0,0,0
Merced,2022-02-17,3,0,14,0,0,0,0,0,0,0
Merced,2022-02-18,1,0,21,0,0,0,0,0,0,0
Merced,2022-02-19,0,0,9,0,0,0,0,0,0,0
Merced,2022-02-20,1,0,4,0,0,0,0,0,0,0
Merced,2022-02-21,0,0,6,0,0,0,0,0,0,0
Merced,2022-02-22,2,0,25,0,0,0,0,0,0,0
Merced,2022-02-23,1,0,9,0,0,0,0,0,0,0
Merced,2022-02-24,1,0,5,0,0,0,0,0,0,0
Merced,2022-02-25,0,0,10,0,0,0,0,0,0,0
Merced,2022-02-26,0,0,4,0,0,0,0,0,0,0
Merced,2022-02-27,0,0,3,0,0,0,0,0,0,0
Merced,2022-02-28,2,0,16,0,0,0,0,0,0,0
Merced,2022-03-01,0,0,6,0,0,0,0,0,0,0
Merced,2022-03-02,0,0,2,0,0,0,0,0,0,0
Merced,2022-03-03,0,0,5,0,0,0,0,0,0,0
Merced,2022-03-04,1,0,4,0,0,0,0,0,0,0
Merced,2022-03-05,0,0,3,0,0,0,0,0,0,0
Merced,2022-03-06,0,0,2,0,0,0,0,0,0,0
Merced,2022-03-07,0,0,2,0,0,0,0,0,0,0
Merced,2022-03-08,0,0,10,0,0,0,0,0,0,0
Merced,2022-03-09,0,0,4,0,0,0,0,0,0,0
Merced,2022-03-10,0,0,5,0,0,0,0,0,0,0
Merced,2022-03-11,0,0,3,0,0,0,0,0,0,0
Merced,2022-03-12,0,0,1,0,0,0,0,0,0,0
Merced,2022-03-14,0,0,6,0,0,0,0,0,0,0
Merced,2022-03-15,0,0,3,0,0,0,0,0,0,0
Merced,2022-03-16,0,0,3,0,0,0,0,0,0,0
Merced,2022-03-17,0,0,2,0,0,0,0,0,0,0
Merced,2022-03-18,0,0,1,0,0,0,0,0,0,0
Merced,2022-03-19,0,0,3,0,0,0,0,0,0,0
Merced,2022-03-21,0,0,4,0,0,0,0,0,0,0
Merced,2022-03-22,0,0,4,0,0,0,0,0,0,0
Merced,2022-03-23,0,0,7,0,0,0,0,0,0,0
Merced,2022-03-24,0,0,2,0,0,0,0,0,0,0
Merced,2022-03-28,0,0,3,0,0,0,0,0,0,0
Merced,2022-03-30,1,0,0,0,0,0,0,0,0,0
Merced,2022-03-31,0,0,1,0,0,0,0,0,0,0
Merced,2022-04-01,0,0,4,0,0,0,0,0,0,0
Merced,2022-04-04,0,0,2,0,0,0,0,0,0,0
Merced,2022-04-07,0,0,3,0,0,0,0,0,0,0
Merced,2022-04-08,1,0,0,0,0,0,0,0,0,0
Merced,2022-04-11,0,0,2,0,0,0,0,0,0,0
Merced,2022-04-12,0,0,1,0,0,0,0,0,0,0
Merced,2022-04-13,0,0,1,0,0,0,0,0,0,0
Merced,2022-04-14,0,0,1,0,0,0,0,0,0,0
Merced,2022-04-18,1,0,2,0,0,0,0,0,0,0
Merced,2022-04-20,1,0,1,0,0,0,0,0,0,0
Merced,2022-04-22,1,0,1,0,0,0,0,0,0,0
Merced,2022-04-25,1,0,0,0,0,0,0,0,0,0
Merced,2022-04-29,1,0,0,0,0,0,0,0,0,0
Merced,2022-05-05,2,0,0,0,0,0,0,0,0,0
Merced,2022-05-10,1,0,0,0,0,0,0,0,0,0
Mono,2021-12-01,0,5,0,0,0,0,0,0,0,0
Mono,2021-12-03,0,3,0,0,0,0,0,0,0,0
Mono,2021-12-04,0,1,0,0,0,0,0,0,0,0
Mono,2021-12-06,0,1,0,0,0,0,0,0,0,0
Mono,2021-12-07,1,4,0,0,0,0,0,0,0,0
Mono,2021-12-09,0,1,0,0,0,0,0,0,0,0
Mono,2021-12-11,0,1,0,0,0,0,0,0,0,0
Mono,2021-12-15,0,2,1,0,0,0,0,0,0,0
Mono,2021-12-18,0,1,0,0,0,0,0,0,0,0
Mono,2021-12-22,0,1,0,0,0,0,0,0,0,0
Mono,2022-01-04,1,1,0,0,0,0,0,0,0,0
Mono,2022-01-05,1,0,1,0,0,0,0,0,0,0
Mono,2022-01-06,0,1,0,0,0,0,0,0,0,0
Mono,2022-01-11,0,0,0,1,0,0,0,0,0,0
Mono,2022-01-20,0,0,4,0,0,0,0,0,0,0
Mono,2022-01-26,0,0,1,0,0,0,0,0,0,0
Mono,2022-02-01,1,0,7,0,0,0,0,0,0,0
Mono,2022-02-02,0,0,2,0,0,0,0,0,0,0
Mono,2022-02-05,1,0,0,0,0,0,0,0,0,0
Mono,2022-02-07,0,0,2,0,0,0,0,0,0,0
Mono,2022-02-08,1,0,0,0,0,0,0,0,0,0
Mono,2022-02-12,0,0,1,0,0,0,0,0,0,0
Mono,2022-02-15,0,0,2,0,0,0,0,0,0,0
Mono,2022-02-16,0,0,2,0,0,0,0,0,0,0
Mono,2022-02-17,1,0,0,0,0,0,0,0,0,0
Mono,2022-03-05,0,0,1,0,0,0,0,0,0,0
Mono,2022-03-09,0,0,1,0,0,0,0,0,0,0
Monterey,2021-12-01,1,16,0,0,0,0,0,0,0,0
Monterey,2021-12-02,0,17,0,0,0,0,0,0,0,0
Monterey,2021-12-03,2,12,0,0,0,0,0,0,0,0
Monterey,2021-12-04,0,8,0,0,0,0,0,0,0,0
Monterey,2021-12-05,2,7,0,0,0,0,0,0,0,0
Monterey,2021-12-06,1,18,0,0,0,0,0,0,0,0
Monterey,2021-12-07,0,21,0,0,0,0,0,0,0,0
Monterey,2021-12-08,1,11,0,0,0,0,0,0,0,0
Monterey,2021-12-09,0,11,0,0,0,0,0,0,0,0
Monterey,2021-12-10,0,3,0,0,0,0,0,0,0,0
Monterey,2021-12-11,2,2,0,0,0,0,0,0,0,0
Monterey,2021-12-12,1,2,0,0,0,0,0,0,0,0
Monterey,2021-12-13,1,8,0,0,0,0,0,0,0,0
Monterey,2021-12-14,2,13,2,0,0,0,0,0,0,0
Monterey,2021-12-15,4,9,2,0,0,0,0,0,0,0
Monterey,2021-12-16,1,5,1,0,0,0,0,0,0,0
Monterey,2021-12-17,2,9,1,0,0,0,0,0,0,0
Monterey,2021-12-18,0,10,6,0,0,0,0,0,0,0
Monterey,2021-12-19,1,6,1,0,0,0,0,0,0,0
Monterey,2021-12-20,2,1,4,0,0,0,0,0,0,0
Monterey,2021-12-21,4,9,6,0,0,0,0,0,0,0
Monterey,2021-12-22,1,4,6,0,0,0,0,0,0,0
Monterey,2021-12-23,3,6,4,0,0,0,0,0,0,0
Monterey,2021-12-24,2,6,5,0,0,0,0,0,0,0
Monterey,2021-12-25,2,1,5,0,0,0,0,0,0,0
Monterey,2021-12-26,1,2,7,0,0,0,0,0,0,0
Monterey,2021-12-27,2,3,8,0,0,0,0,0,0,0
Monterey,2021-12-28,5,5,10,1,0,0,0,0,0,0
Monterey,2021-12-29,2,3,14,0,0,0,0,0,0,0
Monterey,2021-12-30,6,2,10,1,0,0,0,0,0,0
Monterey,2021-12-31,3,2,10,0,0,0,0,0,0,0
Monterey,2022-01-01,4,2,7,0,0,0,0,0,0,0
Monterey,2022-01-02,2,3,7,1,0,0,0,0,0,0
Monterey,2022-01-03,11,1,16,0,0,0,0,0,0,0
Monterey,2022-01-04,19,1,15,0,0,0,0,0,0,0
Monterey,2022-01-05,14,4,3,1,0,0,0,0,0,0
Monterey,2022-01-06,15,0,3,0,0,0,0,0,0,0
Monterey,2022-01-07,31,0,3,0,0,0,0,0,0,0
Monterey,2022-01-08,7,0,2,1,0,0,0,0,0,0
Monterey,2022-01-09,9,2,8,0,0,0,0,0,0,0
Monterey,2022-01-10,22,1,9,0,0,0,0,0,0,0
Monterey,2022-01-11,26,1,25,0,0,0,0,0,0,0
Monterey,2022-01-12,33,1,16,0,0,0,0,0,0,0
Monterey,2022-01-13,34,2,10,1,0,0,0,0,0,0
Monterey,2022-01-14,27,1,3,0,0,0,0,0,0,0
Monterey,2022-01-15,11,0,0,0,0,0,0,0,0,0
